Energy_MeV,F8_Response,Relative_Error
3.7200,2.35800000E-06,0.0291
3.7300,2.43000000E-06,0.0287
3.7400,2.51200000E-06,0.0282
3.7500,2.51600000E-06,0.0282
3.7600,2.47600000E-06,0.0284
3.7700,2.17800000E-06,0.0303
3.7800,1.90600000E-06,0.0324
3.7900,1.65000000E-06,0.0348
3.8000,1.39000000E-06,0.0379
3.8100,1.35600000E-06,0.0384
3.8200,1.31600000E-06,0.039
3.8300,1.29600000E-06,0.0393
3.8400,1.45000000E-06,0.0371
3.8500,1.47200000E-06,0.0369
3.8600,1.42200000E-06,0.0375
3.8700,1.46200000E-06,0.037
3.8800,1.52800000E-06,0.0362
3.8900,1.45600000E-06,0.0371
3.9000,1.63800000E-06,0.0349
3.9100,1.80200000E-06,0.0333
3.9200,1.77800000E-06,0.0335
3.9300,1.76000000E-06,0.0337
3.9400,1.73200000E-06,0.034
3.9500,1.51400000E-06,0.0363
3.9600,1.56400000E-06,0.0358
3.9700,1.26400000E-06,0.0398
3.9800,1.22600000E-06,0.0404
3.9900,1.03000000E-06,0.0441
4.0000,1.00200000E-06,0.0447
4.0100,8.92000000E-07,0.0474
4.0200,9.70000000E-07,0.0454
4.0300,9.18000000E-07,0.0467
4.0400,8.90000000E-07,0.0474
4.0500,9.56000000E-07,0.0457
4.0600,9.04000000E-07,0.047
4.0700,8.88000000E-07,0.0475
4.0800,9.74000000E-07,0.0453
4.0900,9.16000000E-07,0.0467
4.1000,9.28000000E-07,0.0464
4.1100,8.88000000E-07,0.0475
4.1200,1.00600000E-06,0.0446
4.1300,1.00800000E-06,0.0445
4.1400,1.03200000E-06,0.044
4.1500,9.66000000E-07,0.0455
4.1600,1.03200000E-06,0.044
4.1700,9.48000000E-07,0.0459
4.1800,1.03400000E-06,0.044
4.1900,9.40000000E-07,0.0461
4.2000,9.54000000E-07,0.0458
4.2100,8.24000000E-07,0.0493
4.2200,8.98000000E-07,0.0472
4.2300,9.26000000E-07,0.0465
4.2400,8.02000000E-07,0.0499
4.2500,8.60000000E-07,0.0482
4.2600,7.46000000E-07,0.0518
4.2700,9.30000000E-07,0.0464
4.2800,8.68000000E-07,0.048
4.2900,7.32000000E-07,0.0523
4.3000,8.68000000E-07,0.048
4.3100,8.50000000E-07,0.0485
4.3200,8.06000000E-07,0.0498
4.3300,8.48000000E-07,0.0486
4.3400,7.66000000E-07,0.0511
4.3500,8.08000000E-07,0.0498
4.3600,7.52000000E-07,0.0516
4.3700,7.80000000E-07,0.0506
4.3800,8.12000000E-07,0.0496
4.3900,8.58000000E-07,0.0483
4.4000,8.92000000E-07,0.0474
4.4100,9.90000000E-07,0.0449
4.4200,1.03000000E-06,0.0441
4.4300,9.90000000E-07,0.0449
4.4400,1.15400000E-06,0.0416
4.4500,1.04600000E-06,0.0437
4.4600,1.02600000E-06,0.0442
4.4700,9.12000000E-07,0.0468
4.4800,8.58000000E-07,0.0483
4.4900,7.92000000E-07,0.0503
4.5000,7.20000000E-07,0.0527
4.5100,7.88000000E-07,0.0504
4.5200,7.48000000E-07,0.0517
4.5300,8.06000000E-07,0.0498
4.5400,8.04000000E-07,0.0499
4.5500,7.86000000E-07,0.0504
4.5600,7.66000000E-07,0.0511
4.5700,7.68000000E-07,0.051
4.5800,8.38000000E-07,0.0489
4.5900,7.32000000E-07,0.0523
4.6000,7.76000000E-07,0.0508
4.6100,8.32000000E-07,0.049
4.6200,7.68000000E-07,0.051
4.6300,7.80000000E-07,0.0506
4.6400,8.22000000E-07,0.0493
4.6500,8.18000000E-07,0.0494
4.6600,8.36000000E-07,0.0489
4.6700,8.50000000E-07,0.0485
4.6800,7.88000000E-07,0.0504
4.6900,8.48000000E-07,0.0486
4.7000,7.76000000E-07,0.0508
